id_estado,nombre_estado,id_distrito_local,cabecera_distrital_local,id_municipio,municipio,seccion,morena,total_votos,lista_nominal,morena_pct,particip_pct
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3035,152.0,561,1161,27.09,48.32
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3036,195.0,949,1720,20.55,55.17
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3037,201.0,1040,1898,19.33,54.79
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3038,214.0,1039,1972,20.6,52.69
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3039,179.0,831,1598,21.54,52.0
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3040,183.0,640,1386,28.59,46.18
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3041,140.0,493,989,28.4,49.85
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3042,181.0,676,1512,26.78,44.71
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3043,162.0,487,1023,33.26,47.61
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3044,86.0,289,578,29.76,50.0
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3045,171.0,615,1298,27.8,47.38
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3046,331.0,1536,2872,21.55,53.48
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3047,127.0,425,855,29.88,49.71
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,418.0,1897,3987,22.03,47.58
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3049,170.0,744,1863,22.85,39.94
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3050,216.0,667,1506,32.38,44.29
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3051,156.0,544,1191,28.68,45.68
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3052,178.0,731,1800,24.35,40.61
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3053,237.0,918,2218,25.82,41.39
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3054,174.0,632,1408,27.53,44.89
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3055,132.0,534,1293,24.72,41.3
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3056,165.0,551,1380,29.95,39.93
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3057,136.0,437,1024,31.12,42.68
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3058,167.0,756,1722,22.09,43.9
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3059,142.0,566,1407,25.09,40.23
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3060,99.0,348,850,28.45,40.94
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3061,220.0,849,2185,25.91,38.86
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3062,116.0,486,1414,23.87,34.37
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3063,182.0,566,1399,32.16,40.46
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3064,175.0,779,1889,22.46,41.24
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3065,234.0,1242,2294,18.84,54.14
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3066,158.0,783,1354,20.18,57.83
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3068,335.0,4336,6938,7.73,62.5
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3069,127.0,1579,2322,8.04,68.0
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3070,102.0,487,1126,20.94,43.25
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3071,231.0,1114,2000,20.74,55.7
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3072,120.0,608,1211,19.74,50.21
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3074,152.0,1577,2607,9.64,60.49
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3117,200.0,754,2521,26.53,29.91
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3118,318.0,1114,3666,28.55,30.39
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,981.0,4186,12502,23.44,33.48
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3227,186.0,678,1972,27.43,34.38
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3228,217.0,663,1857,32.73,35.7
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3229,222.0,836,2630,26.56,31.79
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3230,290.0,1067,3160,27.18,33.77
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,515.0,3159,7080,16.3,44.62
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3232,19.0,138,354,13.77,38.98
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3233,88.0,1661,2279,5.3,72.88
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3234,349.0,1512,3737,23.08,40.46
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3363,99.0,490,934,20.2,52.46
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3364,52.0,277,530,18.77,52.26
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3365,90.0,392,890,22.96,44.04
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3366,83.0,400,845,20.75,47.34
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3367,90.0,364,739,24.73,49.26
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3368,89.0,461,861,19.31,53.54
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3369,111.0,507,1110,21.89,45.68
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3370,97.0,531,962,18.27,55.2
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3371,89.0,553,928,16.09,59.59
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3372,100.0,739,1090,13.53,67.8
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3373,100.0,642,1127,15.58,56.97
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3374,138.0,656,1141,21.04,57.49
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3375,106.0,582,1011,18.21,57.57
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3376,58.0,420,697,13.81,60.26
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3377,88.0,363,724,24.24,50.14
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3378,93.0,655,994,14.2,65.9
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3379,60.0,466,807,12.88,57.74
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3380,84.0,494,806,17.0,61.29
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3381,78.0,340,704,22.94,48.3
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3382,106.0,589,1083,18.0,54.39
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3383,139.0,737,1305,18.86,56.48
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3384,115.0,615,1132,18.7,54.33
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3385,54.0,335,823,16.12,40.7
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3386,109.0,567,1211,19.22,46.82
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3387,78.0,358,891,21.79,40.18
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3472,61.0,470,708,12.98,66.38
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3473,91.0,722,1221,12.6,59.13
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3474,66.0,247,525,26.72,47.05
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3478,95.0,642,1031,14.8,62.27
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3480,125.0,645,1273,19.38,50.67
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3482,108.0,572,1140,18.88,50.18
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3483,95.0,554,1061,17.15,52.21
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3485,55.0,416,680,13.22,61.18
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3487,81.0,752,1123,10.77,66.96
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3489,66.0,498,776,13.25,64.18
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3496,53.0,247,478,21.46,51.67
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3497,79.0,435,756,18.16,57.54
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3498,98.0,523,958,18.74,54.59
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3499,82.0,364,947,22.53,38.44
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3500,67.0,265,827,25.28,32.04
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3501,89.0,423,809,21.04,52.29
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3502,75.0,293,822,25.6,35.64
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3503,135.0,568,1156,23.77,49.13
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3504,98.0,608,1123,16.12,54.14
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3505,140.0,866,1577,16.17,54.91
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3506,90.0,302,647,29.8,46.68
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3507,49.0,229,728,21.4,31.46
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3508,34.0,185,580,18.38,31.9
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3509,65.0,236,722,27.54,32.69
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3510,35.0,256,517,13.67,49.52
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3511,71.0,364,974,19.51,37.37
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3512,75.0,252,645,29.76,39.07
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3513,58.0,224,547,25.89,40.95
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3514,77.0,256,845,30.08,30.3
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3515,74.0,391,819,18.93,47.74
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3516,50.0,177,491,28.25,36.05
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3517,74.0,221,679,33.48,32.55
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3518,60.0,192,674,31.25,28.49
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3519,52.0,327,940,15.9,34.79
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3520,49.0,230,498,21.3,46.18
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3521,71.0,395,865,17.97,45.66
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3522,46.0,222,529,20.72,41.97
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3523,59.0,375,736,15.73,50.95
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3524,58.0,582,887,9.97,65.61
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3525,68.0,276,577,24.64,47.83
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3526,82.0,622,990,13.18,62.83
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3527,180.0,1619,2475,11.12,65.41
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3528,68.0,701,1022,9.7,68.59
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3560,51.0,735,1508,6.94,48.74
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3561,58.0,915,1765,6.34,51.84
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3562,72.0,1289,1723,5.59,74.81
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3563,72.0,1233,1922,5.84,64.15
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3564,56.0,883,1247,6.34,70.81
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3565,45.0,948,1392,4.75,68.1
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3566,63.0,1001,1448,6.29,69.13
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3567,21.0,769,1001,2.73,76.82
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3568,28.0,1038,1342,2.7,77.35
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3569,53.0,1239,1794,4.28,69.06
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3570,28.0,873,1134,3.21,76.98
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3571,22.0,889,1176,2.47,75.6
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3572,40.0,1043,1408,3.84,74.08
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3573,59.0,467,1186,12.63,39.38
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3574,60.0,335,992,17.91,33.77
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3575,65.0,313,915,20.77,34.21
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3576,96.0,331,1173,29.0,28.22
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3622,227.0,820,2187,27.68,37.49
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3623,38.0,187,489,20.32,38.24
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3624,123.0,428,1167,28.74,36.68
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3625,284.0,1235,3068,23.0,40.25
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3626,240.0,933,2431,25.72,38.38
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3627,145.0,734,1710,19.75,42.92
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3628,295.0,1211,2831,24.36,42.78
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3629,270.0,780,2268,34.62,34.39
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3630,278.0,1352,3386,20.56,39.93
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3631,91.0,509,980,17.88,51.94
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3632,94.0,820,1378,11.46,59.51
14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3633,129.0,1164,1982,11.08,58.73
14,JALISCO,7,TONALA,102,TONALA,2650,515.0,1996,5011,25.8,39.83
14,JALISCO,7,TONALA,102,TONALA,2651,624.0,2408,6578,25.91,36.61
14,JALISCO,7,TONALA,102,TONALA,2652,254.0,939,2421,27.05,38.79
14,JALISCO,7,TONALA,102,TONALA,2653,151.0,459,1450,32.9,31.66
14,JALISCO,7,TONALA,102,TONALA,2654,250.0,743,1808,33.65,41.1
14,JALISCO,7,TONALA,102,TONALA,2655,268.0,933,2405,28.72,38.79
14,JALISCO,7,TONALA,102,TONALA,2656,330.0,1151,3338,28.67,34.48
14,JALISCO,7,TONALA,102,TONALA,2657,371.0,1079,3257,34.38,33.13
14,JALISCO,7,TONALA,102,TONALA,2658,194.0,596,1521,32.55,39.18
14,JALISCO,7,TONALA,102,TONALA,2659,192.0,631,1819,30.43,34.69
14,JALISCO,7,TONALA,102,TONALA,2660,769.0,2995,9324,25.68,32.12
14,JALISCO,7,TONALA,102,TONALA,2661,1066.0,4126,10871,25.84,37.95
14,JALISCO,7,TONALA,102,TONALA,2662,807.0,2873,8149,28.09,35.26
14,JALISCO,7,TONALA,102,TONALA,2663,567.0,1710,4425,33.16,38.64
14,JALISCO,7,TONALA,102,TONALA,2664,532.0,1700,4017,31.29,42.32
14,JALISCO,7,TONALA,102,TONALA,2665,336.0,1036,2892,32.43,35.82
14,JALISCO,7,TONALA,102,TONALA,2666,228.0,787,2159,28.97,36.45
14,JALISCO,7,TONALA,102,TONALA,2667,203.0,763,2128,26.61,35.86
14,JALISCO,7,TONALA,102,TONALA,2668,281.0,1003,3168,28.02,31.66
14,JALISCO,7,TONALA,102,TONALA,2669,166.0,542,1686,30.63,32.15
14,JALISCO,7,TONALA,102,TONALA,2670,336.0,1044,3086,32.18,33.83
14,JALISCO,7,TONALA,102,TONALA,2671,279.0,869,2712,32.11,32.04
14,JALISCO,7,TONALA,102,TONALA,2672,188.0,591,1675,31.81,35.28
14,JALISCO,7,TONALA,102,TONALA,2673,181.0,619,1676,29.24,36.93
14,JALISCO,7,TONALA,102,TONALA,2674,276.0,897,2522,30.77,35.57
14,JALISCO,7,TONALA,102,TONALA,2675,1074.0,4111,11640,26.13,35.32
14,JALISCO,7,TONALA,102,TONALA,2676,1148.0,4798,14612,23.93,32.84
14,JALISCO,7,TONALA,102,TONALA,2677,965.0,4075,11660,23.68,34.95
14,JALISCO,7,TONALA,102,TONALA,2678,240.0,1011,2852,23.74,35.45
14,JALISCO,7,TONALA,102,TONALA,2679,628.0,1923,5981,32.66,32.15
14,JALISCO,7,TONALA,102,TONALA,2680,307.0,1002,3025,30.64,33.12
14,JALISCO,7,TONALA,102,TONALA,2681,380.0,1184,3426,32.09,34.56
14,JALISCO,7,TONALA,102,TONALA,2682,302.0,1163,3671,25.97,31.68
14,JALISCO,7,TONALA,102,TONALA,2684,726.0,3120,7749,23.27,40.26
14,JALISCO,7,TONALA,102,TONALA,2685,367.0,1364,2852,26.91,47.83
14,JALISCO,7,TONALA,102,TONALA,2686,518.0,2156,4994,24.03,43.17
14,JALISCO,7,TONALA,102,TONALA,2687,430.0,1705,3305,25.22,51.59
14,JALISCO,7,TONALA,102,TONALA,2688,122.0,554,904,22.02,61.28
14,JALISCO,7,TONALA,102,TONALA,2689,107.0,541,1094,19.78,49.45
14,JALISCO,7,TONALA,102,TONALA,2690,147.0,691,1235,21.27,55.95
14,JALISCO,7,TONALA,102,TONALA,2692,251.0,976,1830,25.72,53.33
14,JALISCO,7,TONALA,102,TONALA,2693,599.0,2164,5103,27.68,42.41
14,JALISCO,7,TONALA,102,TONALA,2694,191.0,917,1752,20.83,52.34
14,JALISCO,7,TONALA,102,TONALA,2697,812.0,3077,8281,26.39,37.16
14,JALISCO,7,TONALA,102,TONALA,2698,176.0,692,1659,25.43,41.71
14,JALISCO,7,TONALA,102,TONALA,2699,102.0,545,1265,18.72,43.08
14,JALISCO,7,TONALA,102,TONALA,2700,193.0,634,1380,30.44,45.94
14,JALISCO,7,TONALA,102,TONALA,2701,336.0,1395,3496,24.09,39.9
14,JALISCO,7,TONALA,102,TONALA,2702,369.0,1282,3509,28.78,36.53
14,JALISCO,7,TONALA,102,TONALA,2703,350.0,1198,3110,29.22,38.52
14,JALISCO,7,TONALA,102,TONALA,2704,215.0,1027,2004,20.93,51.25
14,JALISCO,7,TONALA,102,TONALA,2705,148.0,675,1298,21.93,52.0
14,JALISCO,7,TONALA,102,TONALA,2706,137.0,581,1211,23.58,47.98
14,JALISCO,7,TONALA,102,TONALA,2707,668.0,2695,7058,24.79,38.18
14,JALISCO,7,TONALA,102,TONALA,2708,228.0,819,1780,27.84,46.01
14,JALISCO,7,TONALA,102,TONALA,2709,922.0,3648,9622,25.27,37.91
14,JALISCO,7,TONALA,102,TONALA,2710,731.0,2620,6776,27.9,38.67
14,JALISCO,7,TONALA,102,TONALA,2711,955.0,3905,9642,24.46,40.5
14,JALISCO,7,TONALA,102,TONALA,2712,384.0,1394,3316,27.55,42.04
14,JALISCO,7,TONALA,102,TONALA,2713,209.0,791,1721,26.42,45.96
14,JALISCO,7,TONALA,102,TONALA,2714,206.0,957,2104,21.53,45.48
14,JALISCO,7,TONALA,102,TONALA,2715,214.0,680,1433,31.47,47.45
14,JALISCO,7,TONALA,102,TONALA,2716,442.0,1838,3930,24.05,46.77
14,JALISCO,7,TONALA,102,TONALA,2717,389.0,1596,3984,24.37,40.06
14,JALISCO,7,TONALA,102,TONALA,2718,332.0,1296,3020,25.62,42.91
14,JALISCO,7,TONALA,102,TONALA,2719,397.0,1153,2777,34.43,41.52
14,JALISCO,7,TONALA,102,TONALA,2720,312.0,1056,2770,29.55,38.12
14,JALISCO,7,TONALA,102,TONALA,2727,301.0,1655,4656,18.19,35.55
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,570,27.0,405,575,6.67,70.43
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,571,41.0,377,590,10.88,63.9
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,572,68.0,420,772,16.19,54.4
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,573,67.0,373,684,17.96,54.53
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,574,45.0,391,623,11.51,62.76
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,575,53.0,356,624,14.89,57.05
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,576,72.0,363,658,19.83,55.17
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,577,102.0,371,694,27.49,53.46
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,578,131.0,546,1039,23.99,52.55
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,579,75.0,435,834,17.24,52.16
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,580,69.0,275,494,25.09,55.67
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,581,98.0,456,788,21.49,57.87
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,582,130.0,508,1035,25.59,49.08
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,583,57.0,376,614,15.16,61.24
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,584,88.0,426,758,20.66,56.2
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,585,112.0,392,674,28.57,58.16
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,586,119.0,713,1274,16.69,55.97
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,587,155.0,753,1310,20.58,57.48
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,588,67.0,432,772,15.51,55.96
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,589,79.0,463,779,17.06,59.44
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,590,37.0,612,868,6.05,70.51
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,591,38.0,672,934,5.65,71.95
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,592,28.0,677,934,4.14,72.48
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,593,56.0,1015,1504,5.52,67.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,594,20.0,447,711,4.47,62.87
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,595,23.0,449,642,5.12,69.94
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,596,23.0,475,686,4.84,69.24
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,597,30.0,497,712,6.04,69.8
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,598,35.0,380,552,9.21,68.84
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,599,61.0,600,950,10.17,63.16
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,600,136.0,704,1284,19.32,54.83
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,601,113.0,629,1129,17.97,55.71
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,602,146.0,712,1140,20.51,62.46
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,603,69.0,480,835,14.37,57.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,604,63.0,379,634,16.62,59.78
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,605,77.0,433,796,17.78,54.4
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,606,66.0,365,741,18.08,49.26
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,607,67.0,410,740,16.34,55.41
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,608,84.0,398,759,21.11,52.44
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,609,102.0,548,1030,18.61,53.2
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,610,85.0,407,702,20.88,57.98
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,611,98.0,446,898,21.97,49.67
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,612,93.0,384,892,24.22,43.05
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,613,109.0,430,925,25.35,46.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,614,118.0,497,1086,23.74,45.76
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,615,63.0,276,547,22.83,50.46
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,616,118.0,585,1167,20.17,50.13
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,617,51.0,397,795,12.85,49.94
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,618,110.0,328,733,33.54,44.75
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,619,48.0,218,492,22.02,44.31
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,620,65.0,323,689,20.12,46.88
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,621,58.0,357,864,16.25,41.32
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,622,109.0,461,959,23.64,48.07
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,623,59.0,374,703,15.78,53.2
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,624,73.0,435,848,16.78,51.3
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,625,53.0,329,553,16.11,59.49
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,626,71.0,589,981,12.05,60.04
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,627,41.0,556,853,7.37,65.18
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,628,40.0,509,774,7.86,65.76
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,629,20.0,408,574,4.9,71.08
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,630,52.0,738,1053,7.05,70.09
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,631,64.0,842,1233,7.6,68.29
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,632,20.0,426,595,4.69,71.6
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,670,114.0,470,937,24.26,50.16
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,672,94.0,436,1366,21.56,31.92
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,673,166.0,664,1312,25.0,50.61
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,674,216.0,813,1673,26.57,48.6
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,675,144.0,617,1275,23.34,48.39
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,676,140.0,579,1043,24.18,55.51
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,677,130.0,554,1185,23.47,46.75
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,678,136.0,526,1091,25.86,48.21
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,679,167.0,592,1386,28.21,42.71
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,680,118.0,678,1309,17.4,51.8
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,681,141.0,457,1054,30.85,43.36
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,682,134.0,477,1068,28.09,44.66
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,683,182.0,711,1472,25.6,48.3
14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,684,187.0,689,1476,27.14,46.68
